,Sample,Process,Second,avg_branchinstructionrate,std_branchinstructionrate,avg_branchmispredictsrate,std_branchmispredictsrate,avg_llcrefrate,std_llcrefrate,avg_llcmissrate,std_llcmissrate
99,rust,WUDFHost.exe,13337425201,0.2604708550086702,0.08410052826282435,0.02040816326530612,0.0499895865874118,0.28721488595438177,0.3120725873036561,0.4714285714285714,0.4365916225696036
100,rust,WUDFHost.exe,13337425202,0.1984469837730707,0.07769832277360088,0.0,0.0,0.5592406788058962,0.4065886950468339,0.8099747474747474,0.1694614260108237
101,rust,WUDFHost.exe,13337425203,0.22644927536231885,0.07508833976834314,0.09523809523809523,0.13468700594029476,0.3894927536231884,0.43297480442219755,1.5833333333333333,0.5892556509887895
102,rust,WUDFHost.exe,13337425204,0.20090497737556562,0.06820073526105015,0.15714285714285714,0.20404081224408144,0.972599296128708,1.0575657985150027,0.8498606016140865,0.14938884040203335
103,rust,WUDFHost.exe,13337425205,0.25396825396825395,0.031746031746031744,0.0625,0.0625,0.34325396825396826,0.12103174603174605,0.38461538461538464,0.38461538461538464
104,rust,WUDFHost.exe,13337425206,0.23324929971988798,0.04366529016263122,0.12222222222222223,0.19372884193514103,0.8681512605042018,0.5231194963728145,0.8365761689291101,0.09254152698859641
105,rust,WUDFHost.exe,13337425207,0.25668564527260185,0.014600379545165498,0.0,0.0,1.4269970669427192,0.9582790753221014,0.8781385869565217,0.08041376024303837
106,rust,WUDFHost.exe,13337425209,0.125,0.0,0.0,0.0,0.125,0.0,1.0,0.0
107,rust,WUDFHost.exe,13337425210,0.26019265232974914,0.07637780233089901,0.22685185185185186,0.35732224086032355,0.9504928315412187,0.9709585847170963,0.5933402346445825,0.3090216241095225
108,rust,WUDFHost.exe,13337425211,0.2515726740977817,0.04321254249281041,0.09696969696969697,0.08176204583776996,0.8995695839311334,0.5063823997174733,0.611965811965812,0.256680057484591
109,rust,WmiPrvSE.exe,13337425210,0.19205298013245034,0.0,0.0,0.0,0.046357615894039736,0.0,0.5714285714285714,0.0
110,rust,audiodg.exe,13337425202,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
111,rust,audiodg.exe,13337425203,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
112,rust,build-script-build.exe,13337425203,0.22126705387373413,6.238051731680128e-06,0.04164461432911889,0.003048123101048711,0.02151935907377408,0.004438613732159171,0.2554112554112554,0.017316017316017313
113,rust,build-script-build.exe,13337425204,0.21875,0.0,0.061224489795918366,0.0,0.026785714285714284,0.0,0.5,0.0
114,rust,cargo.exe,13337425201,0.20545916887648322,0.01587316621047285,0.020768213469701275,0.010567662349604564,0.013351416585905072,0.011166186403693932,0.32156067719448006,0.11275532431266645
115,rust,cargo.exe,13337425202,0.20634908312026695,0.009312782640679262,0.03972921934357941,0.012839982436776361,0.030971677837557998,0.009237522837621335,0.27307295878724447,0.09937852352369886
116,rust,cargo.exe,13337425203,0.22543813240022864,0.018507971359370306,0.0236745146639439,0.01502834568251963,0.06766197252319114,0.09170064752102798,0.19049062049062052,0.11733369763242371
117,rust,cargo.exe,13337425204,0.21329448627073092,0.007479372220283694,0.04119558602317223,0.025355096110963735,0.020052393707772394,0.008495088803934008,0.1978609625668449,0.1684845618312598
118,rust,cargo.exe,13337425205,0.23556077589799151,0.1009381497801797,0.02765804597701149,0.029293700903164195,0.12633969497458122,0.10027162534377902,0.14930555555555555,0.1587758800718566
119,rust,cargo.exe,13337425206,0.20906430149332175,0.008663086435305284,0.05962777761142884,0.031962821361646,0.05264356778429918,0.03271348332740682,0.2158730158730159,0.14429610383953667
120,rust,cargo.exe,13337425207,0.20765832106038293,0.0,0.04964539007092199,0.0,0.045655375552282766,0.0,0.1935483870967742,0.0
121,rust,cmd.exe,13337425196,0.21301775147928995,0.0,0.08333333333333333,0.0,0.07988165680473373,0.0,0.1111111111111111,0.0
122,rust,cmd.exe,13337425198,0.189873417721519,0.0,0.06666666666666667,0.0,0.0759493670886076,0.0,0.3333333333333333,0.0
123,rust,cmd.exe,13337425201,0.21212121212121213,0.0,0.023809523809523808,0.0,0.025252525252525252,0.0,0.4,0.0
124,rust,cmd.exe,13337425207,0.391304347826087,0.0,0.1111111111111111,0.0,0.043478260869565216,0.0,0.0,0.0
125,rust,cmd.exe,13337425210,0.22304832713754646,0.0,0.05,0.0,0.03345724907063197,0.0,0.2222222222222222,0.0
126,rust,cmd.exe,13337425211,0.21428571428571427,0.0,0.0380952380952381,0.0,0.03197278911564626,0.0,0.2553191489361702,0.0
127,rust,conhost.exe,13337425196,0.4124699549408272,0.3398257557938868,0.004192982456140351,0.00420185510629016,0.32167138756555347,0.4028938588382608,0.2853813559322034,0.29082948995802416
128,rust,conhost.exe,13337425197,0.27777777777777773,0.0392837100659193,0.0,0.0,0.21296296296296294,0.03464497580346242,0.16666666666666666,0.23570226039551584
129,rust,conhost.exe,13337425198,0.22981366459627328,0.0,0.05405405405405406,0.0,0.062111801242236024,0.0,0.4,0.0
